word;anger;anticipation;disgust;fear;joy;sadness;surprise;trust
authentic;0.0;0.0;0.0;0.0;0.364;0.0;0.0;0.75
authenticate;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.719
authentication;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.766
authenticity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.688
author;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
authoritative;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.578
authority;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.664
authorization;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625
authorize;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.633
autism;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.273
autocorrect;0.015;0.0;0.0;0.0;0.0;0.0;0.0;0.0
automatic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.508
autopsy;0.0;0.0;0.719;0.557;0.0;0.562;0.0;0.0
autumn;0.0;0.0;0.0;0.0;0.254;0.0;0.0;0.0
avalanche;0.0;0.0;0.0;0.703;0.0;0.453;0.711;0.0
avarice;0.49;0.0;0.523;0.0;0.0;0.0;0.0;0.0
avenger;0.485;0.0;0.0;0.0;0.0;0.0;0.0;0.0
aversation;0.0;0.0;0.484;0.0;0.0;0.0;0.0;0.0
averse;0.338;0.0;0.398;0.483;0.0;0.0;0.0;0.0
averseness;0.0;0.0;0.391;0.0;0.0;0.0;0.0;0.0
aversion;0.44;0.0;0.438;0.283;0.0;0.0;0.0;0.0
avoid;0.0;0.0;0.188;0.297;0.0;0.0;0.0;0.0
avoidance;0.0;0.0;0.0;0.344;0.0;0.0;0.0;0.0
avoiding;0.0;0.0;0.0;0.391;0.0;0.0;0.0;0.0
await;0.0;0.633;0.0;0.0;0.0;0.0;0.0;0.0
award;0.0;0.641;0.0;0.0;0.727;0.0;0.352;0.523
awards;0.0;0.0;0.0;0.0;0.609;0.0;0.0;0.0
awareness;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.609
awe;0.0;0.0;0.0;0.0;0.0;0.0;0.719;0.0
awesomeness;0.0;0.0;0.0;0.0;0.926;0.0;0.0;0.0
awestruck;0.0;0.0;0.0;0.0;0.0;0.0;0.797;0.0
awful;0.409;0.0;0.562;0.672;0.0;0.641;0.0;0.0
awkwardness;0.0;0.0;0.203;0.0;0.0;0.0;0.0;0.0
axiom;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.422
axiomatic;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.352
baboon;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
baby;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
babysitter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.609
backbone;0.203;0.0;0.0;0.0;0.0;0.0;0.0;0.633
backer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
backoff;0.469;0.0;0.0;0.0;0.0;0.0;0.0;0.0
backtrack;0.0;0.0;0.0;0.151;0.0;0.0;0.0;0.0
backwardness;0.0;0.0;0.234;0.0;0.0;0.0;0.0;0.0
backwards;0.0;0.0;0.297;0.0;0.0;0.0;0.0;0.0
backwater;0.0;0.0;0.0;0.0;0.0;0.255;0.0;0.0
bacteria;0.0;0.0;0.656;0.578;0.0;0.328;0.0;0.0
bacterium;0.0;0.0;0.727;0.531;0.0;0.0;0.0;0.0
bad;0.453;0.0;0.391;0.375;0.0;0.422;0.0;0.0
badday;0.0;0.0;0.0;0.0;0.0;0.439;0.0;0.0
badfeeling;0.0;0.0;0.0;0.516;0.0;0.0;0.0;0.0
badge;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5
badger;0.406;0.0;0.0;0.0;0.0;0.0;0.0;0.0
badhabit;0.0;0.0;0.0;0.242;0.0;0.0;0.0;0.0
badly;0.0;0.0;0.0;0.0;0.0;0.455;0.0;0.0
badness;0.536;0.0;0.422;0.539;0.0;0.0;0.0;0.0
baggage;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.391
bailiff;0.0;0.0;0.0;0.147;0.0;0.0;0.0;0.367
bait;0.0;0.0;0.0;0.219;0.0;0.0;0.0;0.133
balance;0.0;0.0;0.0;0.0;0.275;0.0;0.0;0.0
bale;0.0;0.0;0.0;0.297;0.0;0.0;0.0;0.0
ballot;0.0;0.539;0.0;0.0;0.0;0.0;0.0;0.531
balm;0.0;0.398;0.0;0.0;0.152;0.0;0.0;0.0
bane;0.511;0.0;0.453;0.356;0.0;0.0;0.0;0.0
bang;0.422;0.0;0.305;0.652;0.0;0.25;0.836;0.0
banger;0.424;0.383;0.0;0.266;0.0;0.0;0.531;0.0
banish;0.509;0.0;0.5;0.688;0.0;0.697;0.0;0.0
banished;0.5;0.0;0.0;0.562;0.0;0.688;0.0;0.0
banishment;0.422;0.0;0.469;0.0;0.0;0.79;0.0;0.0
bank;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.461
banker;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.352
bankrupt;0.0;0.0;0.0;0.375;0.0;0.609;0.0;0.0
bankruptcy;0.221;0.0;0.445;0.359;0.0;0.5;0.0;0.0
banquet;0.0;0.406;0.0;0.0;0.303;0.0;0.0;0.0
banshee;0.561;0.0;0.469;0.641;0.0;0.391;0.0;0.0
baptismal;0.0;0.0;0.0;0.0;0.368;0.0;0.0;0.0
barb;0.422;0.0;0.0;0.0;0.0;0.0;0.0;0.0
barbarian;0.0;0.0;0.0;0.62;0.0;0.0;0.0;0.0
barbaric;0.812;0.0;0.719;0.859;0.0;0.0;0.0;0.0
barf;0.0;0.0;0.875;0.0;0.0;0.0;0.0;0.0
bargain;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.367
bargaining;0.167;0.0;0.0;0.0;0.0;0.0;0.0;0.0
barge;0.396;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bark;0.365;0.0;0.0;0.0;0.0;0.0;0.0;0.0
barks;0.364;0.0;0.0;0.0;0.0;0.0;0.0;0.0
barren;0.0;0.0;0.0;0.0;0.0;0.67;0.0;0.0
barricade;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
barrier;0.287;0.0;0.0;0.0;0.0;0.0;0.0;0.0
barrow;0.0;0.0;0.258;0.0;0.0;0.0;0.0;0.0
bartender;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.383
barter;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.398
base;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43
bases;0.0;0.0;0.0;0.156;0.0;0.0;0.0;0.0
basketball;0.0;0.453;0.0;0.0;0.062;0.0;0.0;0.0
bastard;0.0;0.0;0.57;0.0;0.0;0.366;0.0;0.0
bastarding;0.719;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bastards;0.741;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bastion;0.413;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bath;0.0;0.0;0.0;0.0;0.182;0.0;0.0;0.0
bathtub;0.0;0.0;0.0;0.0;0.156;0.0;0.0;0.0
battalion;0.471;0.0;0.0;0.0;0.0;0.0;0.0;0.0
batter;0.636;0.0;0.0;0.453;0.0;0.0;0.0;0.0
battered;0.0;0.0;0.0;0.667;0.0;0.734;0.0;0.0
battery;0.609;0.0;0.0;0.0;0.0;0.0;0.0;0.0
battle;0.697;0.0;0.0;0.0;0.0;0.0;0.0;0.0
battled;0.712;0.0;0.0;0.615;0.0;0.5;0.0;0.0
battlefield;0.0;0.0;0.0;0.656;0.0;0.0;0.0;0.0
battles;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.211
bawl;0.0;0.0;0.0;0.0;0.0;0.594;0.0;0.0
bayonet;0.453;0.0;0.0;0.422;0.0;0.0;0.0;0.0
bbw;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.266
bday;0.0;0.0;0.0;0.0;0.672;0.0;0.0;0.0
beach;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0
beaches;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.0
beam;0.0;0.0;0.0;0.0;0.456;0.0;0.0;0.0
beaming;0.0;0.523;0.0;0.0;0.938;0.0;0.0;0.0
bear;0.266;0.0;0.0;0.524;0.0;0.0;0.0;0.0
bearish;0.562;0.0;0.0;0.344;0.0;0.0;0.0;0.0
beast;0.562;0.0;0.0;0.734;0.0;0.0;0.0;0.0
beastly;0.0;0.0;0.555;0.688;0.0;0.0;0.0;0.0
beating;0.849;0.0;0.0;0.609;0.0;0.652;0.0;0.0
beautification;0.0;0.0;0.0;0.0;0.703;0.0;0.0;0.508
beautiful;0.0;0.0;0.0;0.0;0.781;0.0;0.0;0.0
beautify;0.0;0.0;0.0;0.0;0.601;0.0;0.0;0.0
beauty;0.0;0.0;0.0;0.0;0.621;0.0;0.0;0.0
bedrock;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.617
bee;0.152;0.0;0.0;0.234;0.0;0.0;0.0;0.0
beer;0.0;0.0;0.0;0.0;0.141;0.0;0.0;0.0
befriend;0.0;0.0;0.0;0.0;0.455;0.0;0.0;0.594
beg;0.0;0.0;0.0;0.0;0.0;0.484;0.0;0.0
beggar;0.0;0.0;0.0;0.0;0.0;0.422;0.0;0.0
beginnings;0.0;0.0;0.0;0.0;0.422;0.0;0.0;0.0
begun;0.0;0.516;0.0;0.0;0.0;0.0;0.0;0.0
behappy;0.0;0.0;0.0;0.0;0.734;0.0;0.0;0.0
behel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32
behemoth;0.0;0.0;0.0;0.439;0.0;0.0;0.0;0.0
beliebers;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.227
beliefs;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625
believed;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.688
believer;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.617
believes;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.672
believing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.727
belittle;0.531;0.0;0.508;0.344;0.0;0.672;0.0;0.0
belligerent;0.841;0.0;0.0;0.594;0.0;0.0;0.0;0.0
bellows;0.562;0.0;0.0;0.0;0.0;0.0;0.0;0.0
belt;0.364;0.0;0.0;0.266;0.0;0.0;0.0;0.0
benedictory;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.523
benefactor;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.641
benevolence;0.0;0.0;0.0;0.0;0.469;0.0;0.0;0.672
benign;0.0;0.0;0.0;0.0;0.074;0.0;0.0;0.0
bequest;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43
bereaved;0.0;0.0;0.0;0.0;0.0;0.92;0.0;0.0
bereavement;0.0;0.0;0.0;0.0;0.0;0.922;0.0;0.0
berminat;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375
berserk;0.812;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bestdayever;0.0;0.0;0.0;0.0;0.938;0.0;0.0;0.0
bestfeeling;0.0;0.0;0.0;0.0;0.712;0.0;0.0;0.0
bestfriends;0.0;0.0;0.0;0.0;0.682;0.0;0.0;0.0
bestial;0.0;0.0;0.68;0.639;0.0;0.0;0.0;0.0
besties;0.0;0.0;0.0;0.0;0.656;0.0;0.0;0.0
betray;0.625;0.0;0.516;0.0;0.0;0.594;0.602;0.0
betrayal;0.561;0.0;0.617;0.0;0.0;0.734;0.0;0.0
betrayed;0.0;0.0;0.0;0.0;0.0;0.848;0.0;0.0
betrothed;0.0;0.531;0.0;0.0;0.485;0.0;0.0;0.555
beware;0.0;0.633;0.0;0.547;0.0;0.0;0.0;0.0
bewilder;0.0;0.0;0.0;0.0;0.0;0.0;0.742;0.0
bewildered;0.0;0.0;0.0;0.438;0.0;0.0;0.719;0.0
bewilderment;0.0;0.0;0.0;0.312;0.0;0.0;0.828;0.0
bias;0.345;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bickering;0.578;0.0;0.336;0.0;0.0;0.0;0.0;0.0
bieber;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.148
biennial;0.0;0.367;0.0;0.0;0.0;0.0;0.0;0.0
bier;0.0;0.0;0.0;0.422;0.0;0.5;0.0;0.0
bigday;0.0;0.0;0.0;0.109;0.0;0.0;0.0;0.0
biggestfear;0.0;0.0;0.0;0.797;0.0;0.0;0.0;0.0
bigot;0.603;0.0;0.859;0.422;0.0;0.0;0.0;0.0
bigoted;0.53;0.0;0.633;0.281;0.0;0.574;0.0;0.0
bile;0.515;0.0;0.742;0.0;0.0;0.0;0.0;0.0
biopsy;0.0;0.0;0.0;0.516;0.0;0.0;0.0;0.0
birch;0.135;0.0;0.203;0.172;0.0;0.0;0.0;0.0
birth;0.0;0.734;0.0;0.203;0.453;0.0;0.0;0.5
birthday;0.0;0.633;0.0;0.0;0.691;0.0;0.492;0.0
birthplace;0.051;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bisa;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.273
bitch;0.803;0.0;0.648;0.297;0.0;0.406;0.0;0.0
bitterly;0.609;0.0;0.547;0.0;0.0;0.625;0.0;0.0
bitterness;0.594;0.0;0.5;0.0;0.0;0.578;0.0;0.234
bittersweet;0.0;0.0;0.0;0.0;0.0;0.453;0.0;0.0
bizarre;0.0;0.0;0.0;0.0;0.0;0.0;0.578;0.0
black;0.0;0.0;0.0;0.0;0.0;0.281;0.0;0.0
blackmail;0.55;0.0;0.0;0.612;0.0;0.0;0.0;0.0
blackness;0.0;0.0;0.0;0.484;0.0;0.375;0.0;0.0
blackout;0.0;0.0;0.0;0.406;0.0;0.0;0.0;0.0
blame;0.484;0.0;0.375;0.0;0.0;0.0;0.0;0.0
blanket;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43
blasphemous;0.712;0.0;0.531;0.0;0.0;0.0;0.0;0.0
blasphemy;0.576;0.0;0.0;0.0;0.0;0.0;0.0;0.0
blast;0.606;0.0;0.0;0.688;0.0;0.0;0.852;0.0
blatant;0.42;0.0;0.367;0.0;0.0;0.0;0.0;0.0
blaze;0.578;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bleak;0.0;0.0;0.0;0.0;0.0;0.656;0.0;0.0
bleeding;0.0;0.0;0.609;0.609;0.0;0.673;0.0;0.0
blemish;0.136;0.0;0.531;0.266;0.0;0.31;0.0;0.0
bless;0.0;0.492;0.0;0.0;0.561;0.0;0.0;0.633
blessed;0.0;0.0;0.0;0.0;0.833;0.0;0.0;0.0
blessing;0.0;0.578;0.0;0.0;0.844;0.0;0.0;0.625
blessings;0.0;0.539;0.0;0.0;0.75;0.0;0.352;0.609
blight;0.0;0.0;0.5;0.312;0.0;0.591;0.0;0.0
blighted;0.0;0.0;0.523;0.0;0.0;0.656;0.0;0.0
blindfold;0.0;0.5;0.0;0.266;0.0;0.0;0.609;0.0
blindly;0.0;0.0;0.0;0.0;0.0;0.344;0.0;0.0
blindness;0.0;0.0;0.0;0.0;0.0;0.516;0.0;0.0
bliss;0.0;0.0;0.0;0.0;0.971;0.0;0.0;0.0
blissful;0.0;0.0;0.0;0.0;0.879;0.0;0.0;0.0
blister;0.0;0.0;0.594;0.0;0.0;0.0;0.0;0.0
blitz;0.0;0.0;0.0;0.0;0.0;0.0;0.742;0.0
blizzard;0.0;0.0;0.0;0.656;0.0;0.0;0.0;0.0
bloated;0.0;0.0;0.625;0.0;0.0;0.0;0.0;0.0
blob;0.0;0.0;0.508;0.5;0.0;0.0;0.0;0.0
blockade;0.409;0.0;0.0;0.582;0.0;0.234;0.0;0.0
blood;0.0;0.0;0.0;0.525;0.0;0.0;0.0;0.0
bloodshed;0.864;0.0;0.714;0.859;0.0;0.836;0.656;0.0
bloodthirsty;0.875;0.0;0.852;0.922;0.0;0.0;0.0;0.0
bloody;0.781;0.0;0.555;0.781;0.0;0.806;0.0;0.0
bloom;0.0;0.617;0.0;0.0;0.5;0.0;0.0;0.531
blossom;0.0;0.0;0.0;0.0;0.53;0.0;0.0;0.0
bluddy;0.562;0.0;0.0;0.0;0.0;0.0;0.0;0.0
blue;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0
blues;0.0;0.0;0.0;0.219;0.0;0.438;0.0;0.0
blunder;0.0;0.0;0.336;0.0;0.0;0.219;0.0;0.0
board;0.0;0.234;0.0;0.0;0.0;0.0;0.0;0.0
bodyguard;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.695
bogus;0.273;0.0;0.406;0.0;0.0;0.0;0.0;0.0
boil;0.0;0.0;0.492;0.0;0.0;0.0;0.0;0.0
boisterous;0.307;0.555;0.0;0.0;0.667;0.0;0.0;0.0
bomb;0.766;0.0;0.0;0.935;0.0;0.621;0.789;0.0
bombard;0.641;0.0;0.0;0.74;0.0;0.0;0.0;0.0
bombardment;0.606;0.0;0.0;0.844;0.0;0.0;0.0;0.0
bombed;0.0;0.0;0.508;0.0;0.0;0.0;0.0;0.0
bomber;0.0;0.0;0.0;0.734;0.0;0.547;0.0;0.0
bombers;0.0;0.0;0.0;0.797;0.0;0.0;0.0;0.0
bombing;0.0;0.0;0.0;0.938;0.0;0.0;0.0;0.0
bonanza;0.0;0.0;0.0;0.0;0.812;0.0;0.0;0.0
bondage;0.0;0.0;0.0;0.547;0.0;0.328;0.0;0.0
bonding;0.0;0.0;0.0;0.0;0.469;0.0;0.0;0.0
bonus;0.0;0.609;0.0;0.0;0.547;0.0;0.586;0.0
boo;0.0;0.0;0.0;0.0;0.0;0.094;0.0;0.0
books;0.0;0.0;0.0;0.0;0.136;0.0;0.0;0.0
bookstore;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0
boomerang;0.0;0.602;0.0;0.0;0.0;0.0;0.0;0.359
boooo;0.0;0.0;0.0;0.0;0.0;0.219;0.0;0.0
boredom;0.0;0.0;0.0;0.0;0.0;0.235;0.0;0.0
bothering;0.344;0.0;0.0;0.0;0.0;0.435;0.0;0.0
bottom;0.0;0.0;0.0;0.0;0.0;0.223;0.0;0.0
bottomless;0.0;0.0;0.0;0.359;0.0;0.0;0.0;0.0
bounce;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.344
bountiful;0.0;0.547;0.0;0.0;0.667;0.0;0.0;0.0
bounty;0.0;0.539;0.0;0.0;0.485;0.0;0.0;0.383
bouquet;0.0;0.0;0.0;0.0;0.484;0.0;0.0;0.375
bout;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bouttime;0.0;0.0;0.0;0.0;0.212;0.0;0.0;0.0
bovine;0.0;0.0;0.422;0.0;0.0;0.0;0.0;0.0
bowels;0.0;0.0;0.719;0.0;0.0;0.0;0.0;0.0
boxing;0.394;0.0;0.0;0.0;0.0;0.0;0.0;0.0
boy;0.0;0.0;0.117;0.0;0.0;0.0;0.0;0.0
boyfriend;0.0;0.0;0.0;0.0;0.48;0.0;0.0;0.0
bran;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0
brat;0.351;0.0;0.0;0.0;0.0;0.0;0.0;0.0
brave;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.602
brawl;0.861;0.0;0.531;0.688;0.0;0.0;0.0;0.0
brazen;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
break;0.0;0.0;0.0;0.0;0.156;0.0;0.461;0.0
breakdown;0.0;0.0;0.0;0.469;0.0;0.0;0.0;0.0
breakfast;0.0;0.0;0.0;0.0;0.242;0.0;0.0;0.0
breakingnews;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0
breakup;0.0;0.0;0.0;0.0;0.0;0.609;0.0;0.0
breathless;0.0;0.0;0.0;0.0;0.0;0.0;0.719;0.0
breathtaking;0.0;0.0;0.0;0.0;0.728;0.0;0.0;0.0
breeze;0.0;0.0;0.0;0.0;0.297;0.0;0.0;0.0
breezy;0.0;0.0;0.0;0.0;0.219;0.0;0.0;0.0
bribery;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0
bridal;0.0;0.656;0.0;0.0;0.531;0.0;0.0;0.43
bride;0.0;0.641;0.0;0.0;0.471;0.0;0.0;0.531
bridegroom;0.0;0.656;0.0;0.0;0.469;0.0;0.0;0.445
bridesmaid;0.0;0.0;0.0;0.0;0.338;0.0;0.0;0.469
brigade;0.0;0.0;0.0;0.547;0.0;0.0;0.0;0.0
brighten;0.0;0.0;0.0;0.0;0.719;0.0;0.438;0.602
brightens;0.0;0.0;0.0;0.0;0.682;0.0;0.0;0.0
brighter;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.0
brilliant;0.0;0.461;0.0;0.0;0.859;0.0;0.0;0.609
brimstone;0.392;0.0;0.0;0.391;0.0;0.0;0.0;0.0
brisk;0.0;0.0;0.0;0.0;0.212;0.0;0.0;0.0
bristol;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.367
broadside;0.0;0.305;0.0;0.0;0.0;0.0;0.0;0.0
broil;0.516;0.0;0.0;0.0;0.0;0.0;0.0;0.0
broke;0.0;0.0;0.0;0.438;0.0;0.484;0.0;0.0
broken;0.359;0.0;0.0;0.531;0.0;0.594;0.0;0.0
brokenheart;0.0;0.0;0.0;0.0;0.0;0.792;0.0;0.0
brothel;0.0;0.0;0.609;0.0;0.0;0.0;0.0;0.0
brother;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.648
brotherhood;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.82
brotherly;0.0;0.336;0.0;0.0;0.516;0.0;0.0;0.633
brrr;0.328;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bruh;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.312
bruise;0.0;0.289;0.0;0.0;0.0;0.0;0.0;0.0
brunt;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
brutal;0.719;0.0;0.0;0.828;0.0;0.0;0.0;0.0
brutality;0.959;0.0;0.0;0.922;0.0;0.0;0.0;0.0
brute;0.581;0.0;0.0;0.5;0.0;0.391;0.0;0.0
bubble;0.0;0.0;0.0;0.0;0.141;0.0;0.0;0.0
buck;0.0;0.0;0.0;0.234;0.0;0.0;0.383;0.0
buddha;0.0;0.0;0.0;0.0;0.273;0.0;0.0;0.0
buddhism;0.0;0.0;0.0;0.0;0.266;0.0;0.0;0.0
buddhist;0.0;0.0;0.0;0.0;0.281;0.0;0.0;0.0
buddy;0.0;0.336;0.0;0.0;0.427;0.0;0.0;0.555
budget;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.406
buffering;0.279;0.0;0.0;0.0;0.0;0.0;0.0;0.0
buffet;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0
bug;0.0;0.0;0.359;0.188;0.0;0.0;0.0;0.0
bugaboo;0.273;0.0;0.0;0.328;0.0;0.304;0.0;0.0
bugle;0.0;0.312;0.0;0.0;0.0;0.0;0.0;0.0
bully;0.688;0.0;0.0;0.656;0.0;0.578;0.0;0.0
bum;0.0;0.0;0.422;0.0;0.0;0.438;0.0;0.0
bummed;0.0;0.0;0.0;0.0;0.0;0.547;0.0;0.0
bummer;0.139;0.0;0.148;0.0;0.0;0.439;0.0;0.0
bunker;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0
burden;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.234
burdensome;0.0;0.0;0.0;0.422;0.0;0.634;0.0;0.0
bureaucracy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25
bureaucrat;0.0;0.0;0.266;0.0;0.0;0.0;0.0;0.0
burglar;0.0;0.0;0.547;0.594;0.0;0.0;0.0;0.0
burial;0.304;0.0;0.0;0.703;0.0;0.812;0.0;0.0
buried;0.0;0.0;0.0;0.531;0.0;0.703;0.0;0.0
burke;0.364;0.0;0.312;0.359;0.0;0.234;0.0;0.0
burlesque;0.0;0.0;0.0;0.0;0.0;0.0;0.398;0.0
burnt;0.0;0.0;0.531;0.0;0.0;0.0;0.0;0.0
bursary;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.367
bury;0.0;0.0;0.0;0.0;0.0;0.781;0.0;0.0
buss;0.0;0.0;0.0;0.0;0.136;0.0;0.0;0.0
busted;0.455;0.0;0.0;0.516;0.0;0.0;0.0;0.0
butcher;0.578;0.0;0.594;0.609;0.0;0.0;0.0;0.0
butler;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.438
buzz;0.0;0.594;0.0;0.234;0.0;0.0;0.0;0.0
buzzing;0.0;0.0;0.0;0.0;0.281;0.0;0.0;0.0
bye;0.0;0.258;0.0;0.0;0.0;0.0;0.0;0.0
bylaw;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.586
cabal;0.0;0.0;0.0;0.438;0.0;0.0;0.0;0.0
cabinet;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.438
cable;0.0;0.0;0.0;0.0;0.0;0.0;0.109;0.0
cacophony;0.406;0.0;0.328;0.0;0.0;0.0;0.0;0.0
cad;0.359;0.0;0.367;0.0;0.0;0.0;0.0;0.0
cadaver;0.0;0.0;0.812;0.688;0.0;0.853;0.383;0.0
cage;0.0;0.0;0.0;0.0;0.0;0.391;0.0;0.0
calamity;0.0;0.0;0.0;0.0;0.0;0.709;0.0;0.0
calculation;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
calculator;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.477
calf;0.0;0.0;0.0;0.0;0.04;0.0;0.0;0.289
callous;0.545;0.0;0.43;0.0;0.0;0.0;0.0;0.0
calls;0.0;0.414;0.0;0.0;0.0;0.0;0.0;0.359
calm;0.0;0.0;0.0;0.0;0.394;0.0;0.0;0.0
calming;0.0;0.0;0.0;0.0;0.47;0.0;0.0;0.0
calmness;0.0;0.0;0.0;0.0;0.422;0.0;0.0;0.0
camouflage;0.0;0.0;0.0;0.0;0.0;0.0;0.492;0.0
camouflaged;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0
campaigning;0.151;0.0;0.0;0.125;0.0;0.0;0.0;0.0
camping;0.0;0.0;0.0;0.0;0.221;0.0;0.0;0.0
cancel;0.0;0.0;0.0;0.0;0.0;0.234;0.0;0.0
cancellation;0.0;0.0;0.0;0.0;0.0;0.438;0.0;0.0
cancer;0.577;0.0;0.734;0.828;0.0;0.875;0.0;0.0
candid;0.0;0.422;0.0;0.0;0.281;0.0;0.281;0.531
candle;0.0;0.0;0.0;0.0;0.234;0.0;0.0;0.0
candlelight;0.0;0.0;0.0;0.0;0.424;0.0;0.0;0.0
candles;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0
cane;0.25;0.0;0.0;0.219;0.0;0.0;0.0;0.0
canker;0.323;0.0;0.758;0.0;0.0;0.0;0.0;0.0
cannibal;0.0;0.0;0.898;0.74;0.0;0.0;0.0;0.0
cannibalism;0.0;0.0;0.953;0.0;0.0;0.0;0.0;0.0
cannon;0.375;0.0;0.0;0.547;0.0;0.0;0.0;0.0
canons;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.328
cantbreathe;0.0;0.0;0.0;0.641;0.0;0.0;0.0;0.0
canthandleit;0.0;0.0;0.0;0.484;0.0;0.0;0.0;0.0
cantstandit;0.529;0.0;0.0;0.0;0.0;0.0;0.0;0.0
cantwin;0.409;0.0;0.0;0.0;0.0;0.0;0.0;0.0
cap;0.0;0.297;0.0;0.0;0.0;0.0;0.0;0.32
capacity;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.469
capslock;0.242;0.0;0.0;0.0;0.0;0.0;0.0;0.0
captivate;0.0;0.633;0.0;0.0;0.656;0.0;0.672;0.523
captive;0.0;0.0;0.0;0.517;0.0;0.576;0.0;0.0
